OX40	total	organ	tcgaid
11758	7547029891	Thyroid	TCGA-THCA
4639	7136285880	Thyroid	TCGA-THCA
7475	5302076239	Skin	TCGA-SKCM
8173	3997324433	Lung	TCGA-LUAD
19831	3238687099	Lung	TCGA-LUAD
10143	5078737636	Colorectal	TCGA-COAD
6515	8986060657	Breast	TCGA-BRCA
7807	15807809977	Esophagus	TCGA-ESCA
69297	11658867729	Ovary	TCGA-OV
126040	7150302112	Bladder	TCGA-BLCA
68156	13774019978	Ovary	TCGA-OV
2814	9614658535	Skin	TCGA-SKCM
4806	6066225787	Lung	TCGA-LUSC
20389	14229064894	Ovary	TCGA-OV
5702	8085249118	Skin	TCGA-SKCM
5190	5855518299	Pleura	TCGA-MESO
63079	11658811205	Esophagus	TCGA-ESCA
8178	3970787031	Prostate	TCGA-PRAD
13618	7167860564	Skin	TCGA-SKCM
17652	2358165937	Uterus	TCGA-UCEC
7488	1975730625	Uterus	TCGA-UCEC
30250	6558472980	Kidney	TCGA-KIRC
23584	6969714867	Thyroid	TCGA-THCA
15712	7274013820	Liver	TCGA-LIHC
9173	7800301013	Thyroid	TCGA-THCA
41232	6212216203	Liver	TCGA-LIHC
164503	11518494931	Stomach	TCGA-STAD
7369	6143301782	Prostate	TCGA-PRAD
9123	6871963358	Breast	TCGA-BRCA
4282	7544493275	Skin	TCGA-SKCM
2841	5555496198	Brain	TCGA-LGG
6421	5356186458	Bladder	TCGA-BLCA
1754	6066440497	Kidney	TCGA-KIRP
2973	6635735128	Brain	TCGA-LGG
25300	8936577947	Ovary	TCGA-OV
5672	6683486624	Prostate	TCGA-PRAD
15515	9516104797	Kidney	TCGA-KIRC
10114	8739327701	Kidney	TCGA-KIRC
11417	10575535848	Thyroid	TCGA-THCA
73594	3619583291	Adrenal Gland	TCGA-PCPG
12325	8493152413	Bladder	TCGA-BLCA
9917	8955595653	Skin	TCGA-SKCM
10323	4487199845	Breast	TCGA-BRCA
51242	4236700066	Testis	TCGA-TGCT
59329	7881947708	Head and Neck	TCGA-HNSC
26021	5919015427	Lung	TCGA-LUSC
6620	6602407301	Kidney	TCGA-KIRP
16414	5560626458	Uterus	TCGA-UCEC
63394	6187892312	Breast	TCGA-BRCA
60004	6577642823	Head and Neck	TCGA-HNSC
4977	2362062748	Uterus	TCGA-UCEC
5080	3005468509	Breast	TCGA-BRCA
55057	5049977562	Breast	TCGA-BRCA
12467	3580899431	Lung	TCGA-LUAD
19115	7508501804	Lung	TCGA-LUAD
98923	5976216310	Adrenal Gland	TCGA-PCPG
23648	6165670955	Kidney	TCGA-KIRC
8852	4015016808	Prostate	TCGA-PRAD
23283	5384346248	Breast	TCGA-BRCA
14726	6137972001	Breast	TCGA-BRCA
60429	12818135110	Stomach	TCGA-STAD
1778	8050923228	Skin	TCGA-SKCM
21383	7847648559	Breast	TCGA-BRCA
1906	3395515831	Kidney	TCGA-KIRP
4194	6638266481	Kidney	TCGA-KIRP
30622	4122670310	Head and Neck	TCGA-HNSC
44131	7535211602	Bladder	TCGA-BLCA
275859	8426078841	Skin	TCGA-SKCM
79057	5011030463	Lymph Nodes	TCGA-DLBC
15315	4686116150	Pancreas	TCGA-PAAD
3376	2358717798	Uterus	TCGA-UCEC
4884	9847836939	Stomach	TCGA-STAD
6893	6654343202	Cervix	TCGA-CESC
10661	8294121565	Thyroid	TCGA-THCA
6229	6780307376	Kidney	TCGA-KIRP
30510	9288727004	Ovary	TCGA-OV
19098	11016391056	Lung	TCGA-LUAD
12245	5620081718	Soft Tissue	TCGA-SARC
8880	4263314680	Cervix	TCGA-CESC
17179	9583593160	Breast	TCGA-BRCA
28483	4098827388	Cervix	TCGA-CESC
27446	6878616936	Breast	TCGA-BRCA
7956	4195022718	Liver	TCGA-LIHC
5113	5911705081	Prostate	TCGA-PRAD
8129	4963301654	Kidney	TCGA-KIRP
79972	5096551054	Head and Neck	TCGA-HNSC
22557	4940238407	Skin	TCGA-SKCM
69881	7422708316	Kidney	TCGA-KIRC
18980	7004336546	Thyroid	TCGA-THCA
7509	5747937648	Breast	TCGA-BRCA
1920	6082541206	Breast	TCGA-BRCA
6347	7305898635	Breast	TCGA-BRCA
192	2180274416	Breast	TCGA-BRCA
12169	2270213695	Adrenal Gland	TCGA-ACC
40762	5067543338	Head and Neck	TCGA-HNSC
5321	8544703721	Cervix	TCGA-CESC
19020	8592233518	Cervix	TCGA-CESC
38495	6194745988	Liver	TCGA-LIHC
607	6304676579	Liver	TCGA-LIHC
5191	6762474778	Pleura	TCGA-MESO
55368	11084415542	Breast	TCGA-BRCA
5594	7920476142	Prostate	TCGA-PRAD
96	2933539348	Prostate	TCGA-PRAD
1129	12921703439	Prostate	TCGA-PRAD
1296	5225324185	Skin	TCGA-SKCM
4547	2190299159	Uterus	TCGA-UCEC
10005	3542965318	Lung	TCGA-LUAD
9991	1098239985	Uterus	TCGA-UCEC
33160	5777477001	Kidney	TCGA-KIRC
68461	9732785924	Lung	TCGA-LUSC
101383	6089945859	Skin	TCGA-SKCM
2923	10341555078	Brain	TCGA-LGG
28833	3825814953	Testis	TCGA-TGCT
10388	8113086636	Brain	TCGA-GBM
35050	10841378355	Lung	TCGA-LUAD
20625	7505868660	Lung	TCGA-LUSC
34014	8950376310	Skin	TCGA-SKCM
6145	7071938002	Lung	TCGA-LUSC
15897	6606755394	Kidney	TCGA-KIRC
42813	7476919799	Kidney	TCGA-KIRC
21407	8134512750	Lung	TCGA-LUSC
22082	4383836021	Head and Neck	TCGA-HNSC
6390	5042281496	Bladder	TCGA-BLCA
41250	7049079865	Kidney	TCGA-KICH
2498	8795209921	Kidney	TCGA-KICH
47492	5897925608	Adrenal Gland	TCGA-PCPG
28842	15326075744	Ovary	TCGA-OV
12638	6336358602	Colorectal	TCGA-READ
3764	6127267293	Colorectal	TCGA-COAD
11431	6865359545	Bladder	TCGA-BLCA
4440	4830307693	Kidney	TCGA-KIRP
101650	10509092904	Kidney	TCGA-KIRC
49473	6520405352	Lung	TCGA-LUAD
10747	8056969063	Prostate	TCGA-PRAD
13622	4255615547	Kidney	TCGA-KIRC
6965	6994953789	Prostate	TCGA-PRAD
9724	5306066857	Prostate	TCGA-PRAD
32455	8343070298	Head and Neck	TCGA-HNSC
9540	3548154160	Pancreas	TCGA-PAAD
15224	8109769256	Pleura	TCGA-MESO
7336	10394664262	Esophagus	TCGA-ESCA
57559	4225332008	Cervix	TCGA-CESC
61657	4871406682	Head and Neck	TCGA-HNSC
7069	6233116998	Kidney	TCGA-KIRP
4196	4223046014	Kidney	TCGA-KIRP
35280	8258646590	Cervix	TCGA-CESC
11467	5043402699	Breast	TCGA-BRCA
3193	8751158733	Prostate	TCGA-PRAD
8359	6137597243	Prostate	TCGA-PRAD
33979	11450256833	Breast	TCGA-BRCA
3994	11182635608	Breast	TCGA-BRCA
1870	5804830610	Breast	TCGA-BRCA
3561	15828703504	Breast	TCGA-BRCA
189	2885449349	Breast	TCGA-BRCA
117273	10338312130	Kidney	TCGA-KIRC
9648	11485117926	Kidney	TCGA-KIRC
2709	4654153525	Kidney	TCGA-KIRC
1596	5673740924	Kidney	TCGA-KIRC
24838	12164791565	Esophagus	TCGA-ESCA
6405	2135284763	Uterus	TCGA-UCEC
3660	1836029732	Colorectal	TCGA-READ
6787	6350978893	Thyroid	TCGA-THCA
14004	8288297778	Kidney	TCGA-KICH
13448	7733961191	Kidney	TCGA-KICH
108502	4625124134	Kidney	TCGA-KIRC
67823	8287334573	Kidney	TCGA-KIRC
24066	8051649419	Thyroid	TCGA-THCA
45709	6440198747	Breast	TCGA-BRCA
2909	8565771099	Breast	TCGA-BRCA
11718	3773108136	Cervix	TCGA-CESC
40931	6242135655	Cervix	TCGA-CESC
16243	5094391683	Uterus	TCGA-UCS
1975	8124288036	Brain	TCGA-LGG
15733	4990495810	Bile Duct	TCGA-CHOL
22012	3443132286	Lung	TCGA-LUAD
26254	8805215020	Breast	TCGA-BRCA
42408	14067990689	Ovary	TCGA-OV
18707	10287899180	Brain	TCGA-GBM
19626	5086750852	Breast	TCGA-BRCA
8417	5167885345	Lung	TCGA-LUSC
73248	18320132582	Ovary	TCGA-OV
5821	1934638479	Colorectal	TCGA-COAD
53120	9281540041	Kidney	TCGA-KIRC
15362	6303080260	Soft Tissue	TCGA-SARC
6018	5028212275	Lung	TCGA-LUSC
11395	5619966570	Breast	TCGA-BRCA
31030	7942729139	Bladder	TCGA-BLCA
20254	4683005919	Skin	TCGA-SKCM
8059	7304711859	Kidney	TCGA-KICH
9808	5700411245	Breast	TCGA-BRCA
88740	4970754508	Lung	TCGA-LUAD
116333	8365330377	Head and Neck	TCGA-HNSC
15968	10724249770	Ovary	TCGA-OV
36247	6823660264	Lung	TCGA-LUAD
31699	5762094257	Lung	TCGA-LUAD
37799	8590145698	Lung	TCGA-LUSC
18399	6594616323	Breast	TCGA-BRCA
17903	6480631567	Head and Neck	TCGA-HNSC
10726	5275167408	Stomach	TCGA-STAD
86104	7794791204	Stomach	TCGA-STAD
26467	12974492306	Ovary	TCGA-OV
7138	4435760494	Adrenal Gland	TCGA-PCPG
9165	6111441202	Thyroid	TCGA-THCA
9157	4901685965	Lung	TCGA-LUSC
9977	2444910467	Uterus	TCGA-UCEC
78693	6230779643	Kidney	TCGA-KIRC
9290	2220187253	Colorectal	TCGA-COAD
39650	6566435729	Soft Tissue	TCGA-SARC
12783	10783152407	Breast	TCGA-BRCA
8690	7063362154	Breast	TCGA-BRCA
38453	4430631795	Head and Neck	TCGA-HNSC
12322	7501141533	Head and Neck	TCGA-HNSC
8953	7635198704	Head and Neck	TCGA-HNSC
5751	3718412136	Bone Marrow	TCGA-LAML
57113	6544631367	Kidney	TCGA-KIRC
16910	5479959716	Prostate	TCGA-PRAD
31025	24089519851	Ovary	TCGA-OV
24820	8040854782	Breast	TCGA-BRCA
2539	1529772027	Colorectal	TCGA-COAD
13486	8542192474	Kidney	TCGA-KICH
30921	7105771276	Breast	TCGA-BRCA
24897	7619982487	Skin	TCGA-SKCM
10845	9229010292	Thyroid	TCGA-THCA
2908	3581244293	Bone Marrow	TCGA-LAML
132590	8147485803	Breast	TCGA-BRCA
15987	6171848170	Cervix	TCGA-CESC
80392	8602144026	Lung	TCGA-LUSC
17265	5640882894	Prostate	TCGA-PRAD
4255	4668918231	Prostate	TCGA-PRAD
13769	7694562850	Head and Neck	TCGA-HNSC
8386	6569579990	Head and Neck	TCGA-HNSC
9607	6518477625	Thyroid	TCGA-THCA
31589	4094186053	Lung	TCGA-LUAD
21705	5073229167	Liver	TCGA-LIHC
5540	5230959185	Lung	TCGA-LUSC
29927	4699684094	Lung	TCGA-LUAD
41521	5066301955	Lung	TCGA-LUAD
40110	7152076044	Cervix	TCGA-CESC
36270	7783429426	Skin	TCGA-SKCM
11120	5284343869	Uterus	TCGA-UCEC
35360	5711584502	Head and Neck	TCGA-HNSC
31571	7543827741	Lung	TCGA-LUAD
15634	6571502787	Liver	TCGA-LIHC
35123	5589396613	Lung	TCGA-LUSC
17342	10006129939	Breast	TCGA-BRCA
2199	5892717426	Prostate	TCGA-PRAD
10415	9628835981	Breast	TCGA-BRCA
31177	7994183491	Head and Neck	TCGA-HNSC
1974	3732092188	Kidney	TCGA-KIRP
18509	9053719784	Breast	TCGA-BRCA
9654	6333389921	Brain	TCGA-GBM
52593	7626081073	Lung	TCGA-LUAD
24657	7551078451	Breast	TCGA-BRCA
2803	3595600110	Bile Duct	TCGA-CHOL
22534	5619023076	Bile Duct	TCGA-CHOL
7629	2329024651	Uterus	TCGA-UCEC
57053	4418377126	Soft Tissue	TCGA-SARC
3555	3322894646	Bladder	TCGA-BLCA
7867	5857922015	Adrenal Gland	TCGA-PCPG
4798	4962924664	Colorectal	TCGA-READ
2883	9316228988	Brain	TCGA-LGG
3002	592463553	Uterus	TCGA-UCEC
6714	7878018049	Colorectal	TCGA-COAD
1533	4275687819	Prostate	TCGA-PRAD
34357	14034506613	Stomach	TCGA-STAD
6292	6129053794	Breast	TCGA-BRCA
10758	12214445781	Esophagus	TCGA-ESCA
9800	10343067903	Ovary	TCGA-OV
8596	4555748110	Colorectal	TCGA-COAD
3770	7178765170	Prostate	TCGA-PRAD
2471	6682112015	Prostate	TCGA-PRAD
55208	7783351343	Thymus	TCGA-THYM
19302	4620512173	Prostate	TCGA-PRAD
25347	9108366291	Brain	TCGA-GBM
19747	14581953893	Ovary	TCGA-OV
18442	7236977838	Skin	TCGA-SKCM
13872	6966032049	Lung	TCGA-LUSC
44547	6043575839	Soft Tissue	TCGA-SARC
5977	6337273555	Soft Tissue	TCGA-SARC
13283	5715105439	Breast	TCGA-BRCA
28318	2407969230	Uterus	TCGA-UCEC
4107	5333743214	Brain	TCGA-LGG
4360	8596675716	Skin	TCGA-SKCM
2006	5483620565	Prostate	TCGA-PRAD
16227	6398146086	Liver	TCGA-LIHC
1837	5531379406	Brain	TCGA-LGG
1341	3709457606	Pleura	TCGA-MESO
20305	5834246827	Breast	TCGA-BRCA
12508	6259511504	Lymph Nodes	TCGA-DLBC
5992	5775156604	Pancreas	TCGA-PAAD
86605	6199846760	Skin	TCGA-SKCM
11738	5075283364	Breast	TCGA-BRCA
14591	2939686658	Bladder	TCGA-BLCA
9036	4322610665	Kidney	TCGA-KIRC
3805	4566576864	Kidney	TCGA-KIRC
300402	7320700431	Kidney	TCGA-KIRC
28804	8148137511	Skin	TCGA-SKCM
8444	3630908831	Lung	TCGA-LUAD
24330	8263849558	Ovary	TCGA-OV
3959	8511127848	Kidney	TCGA-KIRP
1436	7411287827	Prostate	TCGA-PRAD
2819	7064797356	Prostate	TCGA-PRAD
2947	6091490008	Adrenal Gland	TCGA-PCPG
23183	4357338924	Lung	TCGA-LUAD
57356	9637893087	Lung	TCGA-LUSC
35878	9302220610	Brain	TCGA-GBM
4635	1975172498	Uterus	TCGA-UCEC
17957	5287269966	Bladder	TCGA-BLCA
7181	1698309538	Colorectal	TCGA-COAD
13157	6383323997	Breast	TCGA-BRCA
23883	7041386090	Cervix	TCGA-CESC
19182	6931168122	Liver	TCGA-LIHC
5439	2687980745	Bladder	TCGA-BLCA
33961	7011885896	Skin	TCGA-SKCM
8970	7072406057	Testis	TCGA-TGCT
5987	9337710013	Prostate	TCGA-PRAD
1183542	4762638532	Thymus	TCGA-THYM
2442	6744793488	Brain	TCGA-LGG
3876	7026976173	Brain	TCGA-LGG
2507	8349588476	Bladder	TCGA-BLCA
75967	6068207977	Skin	TCGA-SKCM
5051	6740549951	Breast	TCGA-BRCA
8279	5615098946	Breast	TCGA-BRCA
1070	6910772753	Prostate	TCGA-PRAD
8456	4158666093	Adrenal Gland	TCGA-ACC
24317	16041443106	Ovary	TCGA-OV
111119	4918193809	Soft Tissue	TCGA-SARC
23457	6721659706	Soft Tissue	TCGA-SARC
5357	9761030463	Breast	TCGA-BRCA
9621	8313330788	Breast	TCGA-BRCA
30373	17862245561	Ovary	TCGA-OV
3477	6119954210	Liver	TCGA-LIHC
7611	6152064651	Prostate	TCGA-PRAD
281	3266662183	Bone Marrow	TCGA-LAML
38565	6975227998	Prostate	TCGA-PRAD
43040	3267885941	Soft Tissue	TCGA-SARC
21510	6394379774	Thyroid	TCGA-THCA
49087	6254034873	Thyroid	TCGA-THCA
2169	7333726248	Brain	TCGA-LGG
3922	9739195290	Brain	TCGA-GBM
937	3819345119	Prostate	TCGA-PRAD
2623	7449838836	Prostate	TCGA-PRAD
15142	5863281920	Colorectal	TCGA-COAD
17482	2332890652	Uterus	TCGA-UCEC
111490	6796210130	Kidney	TCGA-KIRC
42069	7504722895	Kidney	TCGA-KIRC
5958	5144956782	Bladder	TCGA-BLCA
5101	8604386506	Breast	TCGA-BRCA
9572	8262559869	Breast	TCGA-BRCA
13782	7175258026	Liver	TCGA-LIHC
52928	12588558599	Ovary	TCGA-OV
17658	6043597224	Breast	TCGA-BRCA
63067	7512901880	Breast	TCGA-BRCA
3269	3442612129	Bone Marrow	TCGA-LAML
6662	8796561845	Skin	TCGA-SKCM
5579	2561258389	Uterus	TCGA-UCEC
31919	5843178131	Breast	TCGA-BRCA
6183	2393761571	Uterus	TCGA-UCEC
5898	4951471145	Uterus	TCGA-UCEC
3110	5467585072	Prostate	TCGA-PRAD
2249	8117370775	Cervix	TCGA-CESC
38150	11024985301	Lung	TCGA-LUSC
1396	2982541089	Lung	TCGA-LUSC
53805	16400793917	Stomach	TCGA-STAD
23895	6692856316	Breast	TCGA-BRCA
154331	7782976055	Kidney	TCGA-KIRC
50842	7561343500	Skin	TCGA-SKCM
4076	6711102990	Pancreas	TCGA-PAAD
6247	8036589299	Lung	TCGA-LUSC
9049	2448278245	Uterus	TCGA-UCEC
11755	3845780452	Stomach	TCGA-STAD
1855	5627137634	Uterus	TCGA-UCEC
39407	6249217694	Soft Tissue	TCGA-SARC
99113	11072125146	Stomach	TCGA-STAD
36964	7888710174	Head and Neck	TCGA-HNSC
7777	5510358422	Kidney	TCGA-KIRP
2303	6387636317	Adrenal Gland	TCGA-PCPG
165785	18820578382	Ovary	TCGA-OV
29629	10095491007	Lung	TCGA-LUAD
2437	4148143383	Lung	TCGA-LUAD
18995	2738338924	Uterus	TCGA-UCEC
70778	5994576388	Lymph Nodes	TCGA-DLBC
62889	8466115860	Skin	TCGA-SKCM
1640	2267633638	Bladder	TCGA-BLCA
141	3400396953	Eye	TCGA-UVM
4717	4486364792	Brain	TCGA-LGG
9979	4975354739	Kidney	TCGA-KIRP
15588	8485948276	Breast	TCGA-BRCA
9602	10470619776	Brain	TCGA-GBM
2968	5782431032	Bladder	TCGA-BLCA
13522	2650546081	Uterus	TCGA-UCEC
30303	10757144259	Thyroid	TCGA-THCA
42710	5661196815	Lung	TCGA-LUAD
12158	4270052007	Prostate	TCGA-PRAD
19219	8469999925	Breast	TCGA-BRCA
18100	5085533942	Lung	TCGA-LUAD
21194	5698020417	Lung	TCGA-LUAD
59747	5754018503	Breast	TCGA-BRCA
22606	3626363148	Bone Marrow	TCGA-LAML
3707	7889494769	Liver	TCGA-LIHC
6291	6760940217	Prostate	TCGA-PRAD
19714	8653877037	Thyroid	TCGA-THCA
3085	1548855177	Uterus	TCGA-UCEC
29097	7809367113	Breast	TCGA-BRCA
3636	6307256131	Colorectal	TCGA-COAD
7734	6235368883	Adrenal Gland	TCGA-PCPG
10077	7559985192	Brain	TCGA-LGG
32673	6372162575	Pancreas	TCGA-PAAD
20215	7338328032	Thyroid	TCGA-THCA
29307	16272643451	Stomach	TCGA-STAD
156834	7502903527	Lymph Nodes	TCGA-DLBC
17462	2395389329	Uterus	TCGA-UCEC
2562	6725170424	Brain	TCGA-LGG
38226	11806476887	Lung	TCGA-LUSC
18355	6196790500	Bladder	TCGA-BLCA
7574	8822001958	Bladder	TCGA-BLCA
2727	4831280690	Brain	TCGA-LGG
3398	4248514410	Lung	TCGA-LUSC
7614	1629125152	Colorectal	TCGA-COAD
82586	6286687148	Kidney	TCGA-KIRC
16641	5575819408	Colorectal	TCGA-COAD
75837	7915758663	Head and Neck	TCGA-HNSC
19573	3869557156	Adrenal Gland	TCGA-ACC
34591	5946172931	Breast	TCGA-BRCA
36063	8436477474	Pleura	TCGA-MESO
6164	7445690388	Kidney	TCGA-KIRP
18909	12217609238	Stomach	TCGA-STAD
7704	5064118382	Colorectal	TCGA-COAD
16208	4178873317	Pancreas	TCGA-PAAD
6109	14159252075	Stomach	TCGA-STAD
71100	20130064879	Stomach	TCGA-STAD
5986	10124889693	Prostate	TCGA-PRAD
11270	10098275813	Ovary	TCGA-OV
57865	5588748113	Cervix	TCGA-CESC
1927	2345867082	Uterus	TCGA-UCEC
4713	4544182773	Kidney	TCGA-KIRP
25609	7176866712	Head and Neck	TCGA-HNSC
15011	7413671357	Prostate	TCGA-PRAD
7226	6494721367	Bladder	TCGA-BLCA
811536	7305238115	Lymph Nodes	TCGA-DLBC
45897	9160542611	Cervix	TCGA-CESC
5577	3369071900	Adrenal Gland	TCGA-PCPG
3077	6243021076	Prostate	TCGA-PRAD
45306	14600333308	Esophagus	TCGA-ESCA
237604	6139648675	Skin	TCGA-SKCM
16932	3876644578	Adrenal Gland	TCGA-ACC
10716	7392494132	Ovary	TCGA-OV
17693	5532781532	Cervix	TCGA-CESC
5105	10542370687	Kidney	TCGA-KIRP
5443	8651322918	Kidney	TCGA-KIRP
2537	5694518343	Brain	TCGA-LGG
31676	4653093720	Bladder	TCGA-BLCA
36662	8691157029	Pancreas	TCGA-PAAD
19997	5839490851	Colorectal	TCGA-READ
8431	6081598394	Thyroid	TCGA-THCA
8576	7423275729	Cervix	TCGA-CESC
6187	2988555490	Kidney	TCGA-KIRP
22611	4574253876	Lung	TCGA-LUAD
10589	4958046218	Cervix	TCGA-CESC
125790	5181131416	Soft Tissue	TCGA-SARC
4788	6953121671	Prostate	TCGA-PRAD
20056	6030639363	Breast	TCGA-BRCA
13432	7983968867	Skin	TCGA-SKCM
17116	5703892414	Adrenal Gland	TCGA-PCPG
12379	4715352781	Kidney	TCGA-KIRP
44474	4138206221	Bone Marrow	TCGA-LAML
53451	7495959545	Bladder	TCGA-BLCA
18164	4847332524	Breast	TCGA-BRCA
10191	3596362184	Breast	TCGA-BRCA
34627	8133286564	Kidney	TCGA-KIRC
30067	5625537538	Pancreas	TCGA-PAAD
52808	5070126760	Lymph Nodes	TCGA-DLBC
9193	7833218177	Ovary	TCGA-OV
1797	8678420685	Brain	TCGA-LGG
7730	5248963500	Prostate	TCGA-PRAD
5465	7038625002	Prostate	TCGA-PRAD
22236	8242924508	Prostate	TCGA-PRAD
5127	5457913044	Uterus	TCGA-UCS
19741	7787611610	Lung	TCGA-LUAD
9989	8869158396	Bladder	TCGA-BLCA
31749	5071382868	Bladder	TCGA-BLCA
14185	4992424883	Bladder	TCGA-BLCA
10517	4960208688	Colorectal	TCGA-COAD
8249	4268322343	Colorectal	TCGA-COAD
3858	4875401474	Kidney	TCGA-KIRP
12623	11389524024	Ovary	TCGA-OV
51340	13303853264	Ovary	TCGA-OV
38194	4803141685	Soft Tissue	TCGA-SARC
19262	5315758780	Thyroid	TCGA-THCA
8944	2539473355	Uterus	TCGA-UCEC
8354	5772323072	Thyroid	TCGA-THCA
6165	8326982627	Thyroid	TCGA-THCA
9891	5665621319	Thyroid	TCGA-THCA
18567	6253462569	Thyroid	TCGA-THCA
8826	8171236414	Skin	TCGA-SKCM
37508	6871880168	Kidney	TCGA-KIRC
1973	5643975715	Head and Neck	TCGA-HNSC
10840	6337197613	Head and Neck	TCGA-HNSC
13781	8608548712	Breast	TCGA-BRCA
40963	5676428174	Prostate	TCGA-PRAD
24330	11678454920	Ovary	TCGA-OV
11714	6528488220	Lung	TCGA-LUSC
83160	14540973338	Stomach	TCGA-STAD
20127	4455075724	Lung	TCGA-LUSC
97117	6267626815	Lung	TCGA-LUSC
18921	5451640503	Bladder	TCGA-BLCA
31045	7593993271	Skin	TCGA-SKCM
20356	3361656424	Lung	TCGA-LUAD
11316	6199433923	Breast	TCGA-BRCA
14512	6203536280	Breast	TCGA-BRCA
23761	5063616284	Bladder	TCGA-BLCA
8749	8928904047	Head and Neck	TCGA-HNSC
68041	6739865311	Breast	TCGA-BRCA
17645	5966173215	Kidney	TCGA-KIRC
2482	5804164059	Kidney	TCGA-KIRP
11567	4903755468	Colorectal	TCGA-COAD
2050	6851366702	Brain	TCGA-LGG
3052	7371551414	Eye	TCGA-UVM
4341	1833745499	Colorectal	TCGA-COAD
2654	5703025722	Head and Neck	TCGA-HNSC
13905	5837918413	Thymus	TCGA-THYM
49323	9491801742	Thyroid	TCGA-THCA
17595	7628040639	Thyroid	TCGA-THCA
17748	7067522705	Breast	TCGA-BRCA
12263	7256201924	Colorectal	TCGA-COAD
19428	6140057305	Thymus	TCGA-THYM
2237	2678668870	Lung	TCGA-LUSC
14184	6498262246	Adrenal Gland	TCGA-ACC
18957	6731043743	Lung	TCGA-LUSC
11739	6180352251	Prostate	TCGA-PRAD
81604	9485750890	Kidney	TCGA-KIRC
6984	8754718733	Bladder	TCGA-BLCA
79832	10697454869	Stomach	TCGA-STAD
946	5269280393	Bladder	TCGA-BLCA
11668	4507675235	Bladder	TCGA-BLCA
75664	14833713278	Stomach	TCGA-STAD
5880	9615128700	Stomach	TCGA-STAD
24990	6278081258	Adrenal Gland	TCGA-PCPG
8826	7248268279	Colorectal	TCGA-COAD
4476	1845887316	Colorectal	TCGA-COAD
96269	6993742806	Head and Neck	TCGA-HNSC
66013	16516314985	Stomach	TCGA-STAD
5605	8521826827	Thyroid	TCGA-THCA
59599	4351265108	Liver	TCGA-LIHC
22993	6139903398	Lung	TCGA-LUSC
15237	6998699247	Kidney	TCGA-KICH
7655	4957722387	Kidney	TCGA-KICH
7372	7422644825	Breast	TCGA-BRCA
12030	9515900956	Breast	TCGA-BRCA
2431	8815891256	Brain	TCGA-LGG
12115	7871562104	Thyroid	TCGA-THCA
57901	8386344051	Kidney	TCGA-KIRC
4847	5964369225	Kidney	TCGA-KIRP
17504	6001933378	Prostate	TCGA-PRAD
22540	7942210758	Cervix	TCGA-CESC
25176	4898352639	Colorectal	TCGA-COAD
7176	5479201401	Adrenal Gland	TCGA-ACC
3515	5855709095	Adrenal Gland	TCGA-ACC
20927	5783942447	Breast	TCGA-BRCA
53255	6668652462	Skin	TCGA-SKCM
3515	1687476162	Colorectal	TCGA-READ
1253	4109430180	Brain	TCGA-LGG
27003	7471535313	Cervix	TCGA-CESC
22242	4563932112	Lung	TCGA-LUAD
12940	2048278346	Uterus	TCGA-UCEC
13847	8189603140	Head and Neck	TCGA-HNSC
41122	13589197604	Esophagus	TCGA-ESCA
31315	6376451430	Lung	TCGA-LUAD
272	1134206344	Lung	TCGA-LUAD
57360	7909287740	Lung	TCGA-LUAD
3883	8134487451	Lung	TCGA-LUAD
2444	7955458129	Prostate	TCGA-PRAD
1963	5881735194	Prostate	TCGA-PRAD
28074	7837555830	Thyroid	TCGA-THCA
75987	8769502037	Kidney	TCGA-KIRC
25508	5254411636	Colorectal	TCGA-COAD
1062	2364564336	Uterus	TCGA-UCEC
4575	2238250191	Uterus	TCGA-UCEC
10434	5156152308	Liver	TCGA-LIHC
10068	4871202957	Liver	TCGA-LIHC
43611	7742785892	Ovary	TCGA-OV
10287	5871906692	Colorectal	TCGA-COAD
3048	4946122439	Colorectal	TCGA-COAD
85547	4974767792	Soft Tissue	TCGA-SARC
13348	3250261353	Thymus	TCGA-THYM
3388	4961444908	Colorectal	TCGA-READ
7356	4856033207	Colorectal	TCGA-READ
21329	9575481626	Head and Neck	TCGA-HNSC
2976	5629621224	Brain	TCGA-LGG
14239	6895074279	Breast	TCGA-BRCA
23401	6874028785	Skin	TCGA-SKCM
13686	9051015406	Skin	TCGA-SKCM
26846	6590700145	Uterus	TCGA-UCEC
28062	6423732366	Bladder	TCGA-BLCA
50336	7319244642	Kidney	TCGA-KIRC
22192	5995687701	Adrenal Gland	TCGA-PCPG
14494	6961875997	Breast	TCGA-BRCA
6172	7309949766	Brain	TCGA-LGG
29151	4772032565	Cervix	TCGA-CESC
4423	5827926402	Brain	TCGA-LGG
1199	8571488085	Brain	TCGA-LGG
34699	6250681818	Head and Neck	TCGA-HNSC
847	3828115290	Bone Marrow	TCGA-LAML
31624	7709827014	Skin	TCGA-SKCM
11546	4598557334	Skin	TCGA-SKCM
9669	4875530873	Adrenal Gland	TCGA-PCPG
15631	7835873010	Lung	TCGA-LUSC
52051	6011302255	Kidney	TCGA-KIRC
27709	7983443850	Thyroid	TCGA-THCA
36848	2283345109	Uterus	TCGA-UCEC
5258	4033132940	Lung	TCGA-LUAD
4877	5253915455	Prostate	TCGA-PRAD
13017	6242686325	Adrenal Gland	TCGA-ACC
2818	9891658552	Brain	TCGA-LGG
